,Name,Track_ID,Album,Artist,Artist_ID,Artist_Genre,Duration_ms,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Playlist,Mood,MoodR,ExplicitR
855,Villain,7IfFKp8J0FtzGkgh9Dvpch,Villain,NYNE,6UAsg7BxuQBh72q5RWkXem,['australian alternative pop'],186122,43,True,0.687,0.443,6,-9.387,0,0.0801,0.0407,0.0,0.332,0.378,147.103,BBE,Confidence,5,1
856,Bitch Back (feat. FLETCHER),2pDWMxjBf4xkIY4nRjVpZC,Bitch Back,Olivia O'Brien,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",143795,68,True,0.802,0.816,9,-2.78,1,0.147,0.119,0.0,0.0819,0.67,89.982,BBE,Confidence,5,1
857,We Not Humping - Remix,4ue41gFbAjoU0P1EberJWm,We Not Humping (Remix),Monaleo,2sflbTtCirog5VxD6jPAfb,['viral rap'],143325,69,True,0.971,0.851,11,-5.586,0,0.269,0.0344,0.0,0.092,0.81,120.008,BBE,Confidence,5,1
858,It's Givin,5h9dlUlCGZahkuaC3MShz3,777,Latto,3MdXrJWsbVzdn6fe5JYkSQ,"['pop', 'rap', 'trap queen']",153000,65,True,0.865,0.614,8,-6.782,1,0.278,0.0259,0.0,0.434,0.642,160.032,BBE,Confidence,5,1
859,Bad Girls,6nzXkCBOhb2mxctNihOqbb,Matangi,M.I.A.,0QJIPDAEDILuo8AIq3pMuU,"['dance pop', 'indietronica', 'new rave']",227520,77,False,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,BBE,Confidence,5,0
860,Have Mercy,5SixeLvPsYpk7qq9lo5xYg,Have Mercy,Chlöe,1FtBEIWAwvw5ymBen5GICR,"['pop', 'post-teen pop', 'r&b', 'rap']",148778,74,True,0.903,0.535,9,-6.434,1,0.0742,0.297,0.0,0.345,0.508,130.022,BBE,Confidence,5,1
861,Buttons - Showmusik TikTok Remix,2z1eSjh9SqVt5lCbLAVaBm,Buttons (Showmusik TikTok Remix),The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'urban contemporary']",143172,62,False,0.746,0.859,2,-5.85,1,0.114,0.177,0.0,0.305,0.43,110.025,BBE,Confidence,5,0
862,Luxurious,3UQmoVQJqBYauTZLVPs3uo,Love Angel Music Baby (Deluxe Version),Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,"['dance pop', 'pop']",264920,66,False,0.811,0.726,0,-3.995,1,0.0813,0.154,0.0,0.116,0.666,131.027,BBE,Confidence,5,0
863,Maneater,4wH4dJgrsxONID6KS2tDQM,Loose,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",258893,80,False,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,BBE,Confidence,5,0
864,CAN'T TOUCH THIS,1LJYn86ysceH708AIkw0VZ,FOR CERTAIN (Deluxe),BIA,6veh5zbFpm31XsPdjBgPER,"['pop', 'r&b', 'rap', 'rap latina', 'trap queen']",146597,62,True,0.975,0.482,9,-7.94,1,0.246,0.00716,0.0,0.0596,0.737,125.953,BBE,Confidence,5,1
865,My Type,5KBARWIxeMGkvUax9VtVC9,ICY,Saweetie,6cK3NBO6uP7hh0oyuVELFl,"['cali rap', 'dance pop', 'pop', 'rap', 'trap queen']",126446,71,True,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,BBE,Confidence,5,1
866,Buss It,25j0Sape7qZbq6ZPLFefTT,Erica Banks,Erica Banks,2SXhbucehn00OBVKhzxDyM,"['rap', 'trap queen', 'viral rap']",187000,64,True,0.956,0.502,9,-5.995,1,0.213,0.0593,0.0,0.238,0.795,110.003,BBE,Confidence,5,1
867,Sex With Me,7BiELrM90hRxpozaIXbsLw,ANTI (Deluxe),Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",206400,73,True,0.58,0.532,1,-5.668,0,0.0424,0.294,0.0,0.0948,0.39,112.049,BBE,Confidence,5,1
868,Boss Bitch,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,"['dance pop', 'pop']",134239,79,False,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,BBE,Confidence,5,0
869,So Pretty,1yLTcitjbEJr7a4jyDB0Lz,So Pretty,Reyanna Maria,7kRrkUEPgO3TRfAi7Gsw2i,[],85741,67,True,0.799,0.543,10,-6.094,0,0.24,0.0512,0.0425,0.134,0.25,187.906,BBE,Confidence,5,1
870,I Like Him,68UU9oaQtMDnh6PRlW842H,Everything Sucks,Princess Nokia,6lay1nwbE6hTx1jivysUAL,"['alternative r&b', 'escape room', 'lgbtq+ hip hop', 'pop', 'trap queen', 'viral rap']",132453,66,True,0.893,0.579,9,-8.995,1,0.113,0.0641,0.000121,0.215,0.611,133.018,BBE,Confidence,5,1
871,Promiscuous,2gam98EZKrF9XuOkU13ApN,Loose,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",242293,83,False,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,BBE,Confidence,5,0
872,Maneuver (feat. Flo Milli),4bWGHob6LSJ6XV2NtEo5Zi,No Pressure (Pt. 2),Lakeyah,77gMBvQ2frbQAPyCeoYGm7,"['pop r&b', 'r&b', 'rap', 'viral rap']",201600,62,True,0.842,0.859,11,-3.654,1,0.265,0.0682,0.0,0.148,0.568,124.941,Feelin'_Myself,Confidence,5,1
873,"Super Freaky Girl (with JT & BIA feat. Katie Got Bandz, Akbar V & Maliibu Mitch) - Queen Mix",4dFKEyGrwmIimMqwYleFOR,Super Freaky Girl (Queen Mix),Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']",234899,75,True,0.88,0.777,2,-4.465,1,0.256,0.102,0.0,0.37,0.88,132.982,Feelin'_Myself,Confidence,5,1
874,What Kinda,6tK23xx5yhFkDKcw0qN66C,Lebra Jolie,Lebra Jolie,3ej8SuMJzEgwFLe2lCBikV,"['houston rap', 'trap queen']",181541,0,True,0.884,0.802,1,-2.605,1,0.32,0.0102,0.0,0.0565,0.912,157.03,Feelin'_Myself,Confidence,5,1
875,Gift & A Curse,1U4pYd8XGOYr9GvKqIprCa,Traumazine,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']",172155,69,True,0.933,0.757,11,-4.602,1,0.282,0.0265,0.0,0.139,0.829,140.078,Feelin'_Myself,Confidence,5,1
876,Bout U,3QWiUcQwaFsR7a4U1zOKmX,Bout U,Kali,1YRqgFNXqRyMDRr8ClS1NL,"['alternative r&b', 'viral rap']",159755,26,True,0.868,0.409,6,-7.104,0,0.131,0.00169,0.00552,0.23,0.294,145.059,Feelin'_Myself,Confidence,5,1
877,HDBG Shemix,2A59foYLjX4iUuvtncE8BZ,HDBG Shemix,cupcakKe,76SlrtEaq2oViRXulxjfuM,"['chicago rap', 'dance pop', 'pop', 'rap', 'trap queen', 'viral rap']",141453,57,True,0.867,0.612,6,-7.765,0,0.34,0.137,0.0,0.0964,0.908,166.019,Feelin'_Myself,Confidence,5,1
878,Shabooya,6PphODv2LB2b9BWK9lhWuY,Shabooya,Hitkidd,5pR1zWq3UPsOpW1pTWayLf,"['memphis hip hop', 'viral rap']",178733,52,True,0.878,0.62,9,-4.956,0,0.289,0.00782,0.0,0.0635,0.835,145.016,Feelin'_Myself,Confidence,5,1
879,Think It’s Funny (feat. Babyface Ray),1mwj7ag32lH1x6nZyFtGPh,Lebra Jolie,Lebra Jolie,3ej8SuMJzEgwFLe2lCBikV,"['houston rap', 'trap queen']",151903,0,True,0.881,0.782,11,-4.603,0,0.31,0.00654,1.83e-06,0.0827,0.765,152.047,Feelin'_Myself,Confidence,5,1
880,Mind Yo Business (Feat. Latto),5hR1PFUnx0uRkqYsW4Z4ja,Mind Yo Business (Feat. Latto),Lakeyah,77gMBvQ2frbQAPyCeoYGm7,"['pop r&b', 'r&b', 'rap', 'viral rap']",122266,66,True,0.961,0.557,10,-6.743,0,0.321,0.0251,0.0,0.0828,0.742,118.031,Feelin'_Myself,Confidence,5,1
881,Fly Sh!t,3HbMXSKuTdKWChpvMIKhg5,Fly Sh!t,Coi Leray,6AMd49uBDJfhf30Ak2QR5s,"['new jersey underground rap', 'r&b', 'rap', 'trap queen', 'viral rap']",135133,65,True,0.832,0.452,6,-6.631,0,0.138,0.199,0.0,0.105,0.525,135.022,Feelin'_Myself,Confidence,5,1
882,Ass For Days,4xsLRqemrXE402nb3GHUVj,Life In Plastic 3,DreamDoll,1nsdnHv49z0H5oPj3sJ3to,"['hip pop', 'trap queen', 'viral rap']",164594,53,True,0.89,0.693,1,-6.137,1,0.2,0.0231,0.0,0.279,0.94,139.922,Feelin'_Myself,Confidence,5,1
883,Blessed,2DNOQSfV9U1Wen1uffsdeP,Blessed,GloRilla,2qoQgPAilErOKCwE2Y8wOG,[],216000,66,True,0.842,0.751,2,-7.308,1,0.458,0.241,0.0,0.111,0.325,79.95,Feelin'_Myself,Confidence,5,1
884,Outside (feat. Fivio Foreign),5zbxkF1osnZlRAknPax4D9,Outside,Young Devyn,5JPJZcr0m2OkOEA1pagpSb,[],196312,57,True,0.826,0.672,11,-7.348,0,0.388,0.101,0.0,0.13,0.852,73.509,Feelin'_Myself,Confidence,5,1
885,Real Bitch (feat. Gloss Up),4zH4kR30s4Cx6HMvodrf32,Real Bitch (feat. Gloss Up),Lakeyah,77gMBvQ2frbQAPyCeoYGm7,"['pop r&b', 'r&b', 'rap', 'viral rap']",124904,61,True,0.929,0.719,7,-5.295,1,0.265,0.0786,0.0,0.0744,0.722,101.948,Feelin'_Myself,Confidence,5,1
886,Hands Up (with Monaleo),51Zw9bJ0i2KlGbbtlkbieR,Hands Up (with Monaleo),Tay Money,6R6EfP43F8ZuMcilsE4zs7,"['dfw rap', 'rap', 'trap queen']",184204,58,True,0.856,0.577,1,-6.59,1,0.424,0.00635,0.0,0.123,0.376,156.943,Feelin'_Myself,Confidence,5,1
887,Give U Some (feat. Rob49),4zM1EkVk8jfs969NYYSZ9x,Give U Some (feat. Rob49),Lebra Jolie,3ej8SuMJzEgwFLe2lCBikV,"['houston rap', 'trap queen']",142895,57,True,0.944,0.681,7,-7.454,1,0.311,0.0142,0.0,0.0821,0.831,102.473,Feelin'_Myself,Confidence,5,1
888,THIQUE,1LCm0lFnEsxR2oPqyHLGX9,RENAISSANCE,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",244792,77,True,0.823,0.536,5,-10.123,0,0.319,0.0616,0.0143,0.326,0.537,128.955,Feelin'_Myself,Confidence,5,1
889,Gotsta Get Paid,05NtQ4hY7LiPApiQrA5P5c,Gotsta Get Paid,Rico Nasty,2OaHYHb2XcFPvqL3VsyPzU,"['alternative r&b', 'dance pop', 'dmv rap', 'escape room', 'pop', 'rap', 'trap queen']",210939,52,True,0.81,0.734,11,-2.353,1,0.142,0.00673,0.0,0.136,0.52,142.644,Feelin'_Myself,Confidence,5,1
890,Pressurelicious (feat. Future),5ZWNnO9MyPfGrUHiGWHESB,Pressurelicious (feat. Future),Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']",173061,70,True,0.844,0.722,1,-5.178,0,0.264,0.011,0.0,0.105,0.67,146.976,Feelin'_Myself,Confidence,5,1
891,Persuasive (with SZA),67v2UHujFruxWrDmjPYxD6,Persuasive (with SZA),Doechii,4E2rKHVDssGJm2SCDOMMJB,"['alternative r&b', 'escape room', 'pop', 'r&b', 'rap', 'viral rap']",210346,71,True,0.756,0.554,7,-7.166,0,0.145,0.211,0.0,0.274,0.563,120.028,Feelin'_Myself,Confidence,5,1
892,ABOW,5KEpflyct0AqX7H7GVlQVj,ABOW,Kash Doll,3u579Gdap91lMptBSdXTpf,"['alternative r&b', 'detroit hip hop', 'hip pop', 'pop r&b', 'r&b', 'rap', 'trap queen']",134184,58,True,0.932,0.57,1,-7.616,1,0.267,0.0675,0.0,0.0916,0.291,102.017,Feelin'_Myself,Confidence,5,1
893,Wifey,5lb9WTRIe0geWjt5zRPTpy,Wifey,Rubi Rose,1DGAqC29aw0FpJCejAehVk,['viral rap'],123428,60,True,0.891,0.6,11,-11.013,0,0.128,0.0161,0.0,0.117,0.746,105.01,Feelin'_Myself,Confidence,5,1
894,The One (Sprite Limelight),22Xi8off2rIqT1kwTZXKPW,The One (Sprite Limelight),Coi Leray,6AMd49uBDJfhf30Ak2QR5s,"['new jersey underground rap', 'r&b', 'rap', 'trap queen', 'viral rap']",135733,58,False,0.73,0.562,0,-7.413,1,0.0854,0.414,9.75e-05,0.103,0.335,99.98,Feelin'_Myself,Confidence,5,0
895,Diva (feat. Emilia),0Be0IFTqpOBkJeGQYaXvY6,Diva (feat. Emilia),Princess Nokia,6lay1nwbE6hTx1jivysUAL,"['alternative r&b', 'escape room', 'lgbtq+ hip hop', 'pop', 'trap queen', 'viral rap']",215000,56,True,0.772,0.831,8,-3.885,0,0.0462,0.0591,4.15e-06,0.137,0.606,127.988,Feelin'_Myself,Confidence,5,1
896,CHURCH GIRL,2mqTtvbKxH7SoEQ2oGAnsA,RENAISSANCE,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",224472,78,True,0.792,0.919,2,-5.688,1,0.276,0.0381,5.1e-06,0.368,0.22,92.028,Feelin'_Myself,Confidence,5,1
897,Throw a Lil Mo (Do It),68Smyg3JQ1msbItYvplaXD,Throw a Lil Mo (Do It),Erica Banks,2SXhbucehn00OBVKhzxDyM,"['rap', 'trap queen', 'viral rap']",125760,59,True,0.975,0.502,9,-7.175,1,0.224,0.00524,0.0,0.295,0.777,124.947,Feelin'_Myself,Confidence,5,1
898,Good Love (feat. Usher),52JFc40b28XJDROR3c4uAr,Good Love (feat. Usher),City Girls,37hAfseJWi0G3Scife12Il,"['dance pop', 'pop', 'r&b', 'rap', 'scam rap', 'trap queen']",232787,65,True,0.557,0.843,7,-4.519,1,0.0875,0.00132,0.0,0.109,0.811,129.511,Feelin'_Myself,Confidence,5,1
899,Carry Anne,3gPxfcewMlw2h9n24uW4pm,Shape Up,Leikeli47,0DtXHIvJ8NWBg5pGvsgWnR,"['alternative r&b', 'escape room', 'trap queen']",213613,59,True,0.929,0.557,10,-8.9,0,0.364,0.11,0.0702,0.123,0.486,130.054,Feelin'_Myself,Confidence,5,1
900,Big Steppa,4wS4YABWUMDxcbImu3llWL,"You Still Here, Ho ?",Flo Milli,08PvCOlef4xdOr20jFSTPd,"['dance pop', 'pop', 'rap', 'viral rap']",147525,59,True,0.982,0.857,0,-3.163,1,0.219,0.254,3.99e-05,0.0416,0.581,111.986,Feelin'_Myself,Confidence,5,1
901,Wheelie (feat. 21 Savage),5lrAnzvRBQSgAkpo0WkMjB,777,Latto,3MdXrJWsbVzdn6fe5JYkSQ,"['pop', 'rap', 'trap queen']",170270,59,True,0.908,0.665,1,-6.231,1,0.279,0.0315,0.0,0.0938,0.779,148.034,Feelin'_Myself,Confidence,5,1
902,Hottie (feat. BabyFace Ray),14I77qsasVr6M6XxbxvcxJ,"You Still Here, Ho ?",Flo Milli,08PvCOlef4xdOr20jFSTPd,"['dance pop', 'pop', 'rap', 'viral rap']",181417,57,True,0.918,0.69,10,-5.857,0,0.136,0.0486,5.01e-06,0.108,0.275,126.969,Feelin'_Myself,Confidence,5,1
903,BAFWM,47q42DLArt5uwS8oQso7Yy,Redemption,Big Mali,7x34WSbxJuJnz7pMPWg4Yz,['viral rap'],167424,55,True,0.907,0.681,1,-5.06,1,0.311,0.204,0.0,0.0637,0.726,139.906,Feelin'_Myself,Confidence,5,1
904,Bitch I'm Nice,7u5fFWlc7P46XWECmhyqNo,Bitch I'm Nice,Doechii,4E2rKHVDssGJm2SCDOMMJB,"['alternative r&b', 'escape room', 'pop', 'r&b', 'rap', 'viral rap']",87037,63,True,0.892,0.703,1,-7.707,1,0.0831,0.000237,0.0741,0.0999,0.196,125.042,Feelin'_Myself,Confidence,5,1
905,BABA,2qHdVNExsj55FceFa5S2H9,BABA,Omeretta the Great,3wFzTRAvCLEACzbRmgBEHx,"['trap queen', 'viral rap']",192022,53,True,0.871,0.806,2,-5.197,1,0.25,0.196,0.0,0.172,0.579,140.062,Feelin'_Myself,Confidence,5,1
906,Record Straight,6i7mdZTIEUGD7jrc0xnPBV,No Pressure (Pt. 1),Lakeyah,77gMBvQ2frbQAPyCeoYGm7,"['pop r&b', 'r&b', 'rap', 'viral rap']",116288,53,True,0.911,0.555,8,-6.551,0,0.318,0.0363,0.0,0.44,0.897,94.989,Feelin'_Myself,Confidence,5,1
907,Seduce & Scheme (RAP SH!T: Soundtrack From The Max Original Series),7soX1jrCsDhZdwikQiiibk,Seduce & Scheme (RAP SH!T: Soundtrack From The Max Original Series),Shawna & Mia,1IbE7R5bQCSBeMhVRbWnU7,[],144509,58,True,0.915,0.645,1,-6.312,1,0.0847,0.0012,0.0,0.0794,0.385,108.028,Feelin'_Myself,Confidence,5,1
908,Trick,60kkJZwSjzmoXP9dOWUlqe,Diary of The Flow Queen,Erica Banks,2SXhbucehn00OBVKhzxDyM,"['rap', 'trap queen', 'viral rap']",187875,54,True,0.874,0.541,8,-6.584,1,0.264,0.0421,0.0,0.0814,0.297,143.001,Feelin'_Myself,Confidence,5,1
909,Tread Carefully,7newfXclX39UwWTw2gDswM,Ctrl (Deluxe),SZA,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']",182068,70,True,0.505,0.249,1,-14.879,0,0.139,0.115,0.0,0.155,0.207,115.815,Feelin'_Myself,Confidence,5,1
910,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,Teatro d'ira - Vol. I,Måneskin,0lAWpj5szCSwM4rUMHYmrr,"['indie rock italiano', 'italian pop']",173346,84,True,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,Walk_Like_A_Badass,Confidence,5,1
911,Hayloft,2kS6td1yvmpNgZTt1q5pQq,O My Heart,Mother Mother,0e86yPdC41PGRkLp2Q1Bph,['vancouver indie'],181680,78,False,0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,Walk_Like_A_Badass,Confidence,5,0
912,Supermassive Black Hole,3lPr8ghNDBLc2uZovNyLs9,Black Holes and Revelations,Muse,12Chz98pHFMPJEknJQMWvI,"['modern rock', 'permanent wave', 'rock']",212439,78,False,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,Walk_Like_A_Badass,Confidence,5,0
913,Teenagers,7j31rVgGX9Q2blT92VBEA0,The Black Parade,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'pop punk']",161920,82,False,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,Walk_Like_A_Badass,Confidence,5,0
914,Vertigo,1uxPC9Sqn1bMLhUaTqFjye,S.I.D.E.S.,Alice Merton,7f0OLhGgBMX9fUjm1dcPip,[],186933,47,False,0.63,0.884,5,-4.292,1,0.0489,0.00103,0.000102,0.268,0.637,134.981,Walk_Like_A_Badass,Confidence,5,0
915,Seize the Power,4wD6EgZCok8Qb5Fs8jszYc,Seize the Power,YONAKA,3Wcyta3gkOdQ4TfY0WyZpu,"['brighton indie', 'modern alternative rock', 'modern rock', 'rock']",161617,62,True,0.633,0.788,5,-4.075,0,0.127,0.0111,1.6e-06,0.0582,0.412,134.13,Walk_Like_A_Badass,Confidence,5,1
916,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,AM,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",272394,88,False,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,Walk_Like_A_Badass,Confidence,5,0
917,Parasite Eve,5OxclJsdFESni44YlpNpkR,Parasite Eve,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']",291812,66,True,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,Walk_Like_A_Badass,Confidence,5,1
918,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,By the Way (Deluxe Edition),Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",269000,82,False,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,Walk_Like_A_Badass,Confidence,5,0
919,Weird Leisure,0cJZTQ1x6ko3gbtoLKaoQe,A Celebration Of Endings,Biffy Clyro,1km0R7wy712AzLkA1WjKET,"['modern rock', 'rock', 'scottish rock']",248493,55,True,0.228,0.879,5,-4.326,1,0.0701,0.000141,8.7e-06,0.0484,0.352,145.418,Walk_Like_A_Badass,Confidence,5,1
920,The Emperor,4CtqY9iFkMwCz1pewf0t90,YUNGBLUD,YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,"['british indie rock', 'modern rock', 'rock']",175150,53,False,0.514,0.949,8,-3.048,0,0.0872,0.000309,2.46e-05,0.29,0.608,160.063,Walk_Like_A_Badass,Confidence,5,0
921,Icky Thump,2LMq1O0NiqGhPOlXo3McYQ,Icky Thump,The White Stripes,4F84IBURUo98rz4r61KF70,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",254533,67,False,0.417,0.63,9,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,Walk_Like_A_Badass,Confidence,5,0
922,Jumpsuit,1E1uGhNdBe6Dddbgs2KqtZ,Trench,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,"['modern rock', 'rock']",238560,69,False,0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,Walk_Like_A_Badass,Confidence,5,0
923,Hate To Say I Told You So,6xxXrNJnnsQNLdgNk8S4y8,Veni Vidi Vicious,The Hives,4DToQR3aKrHQSSRzSz8Nzt,"['alternative rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",199759,63,False,0.451,0.929,5,-5.021,1,0.0549,0.00109,0.00785,0.442,0.378,135.767,Walk_Like_A_Badass,Confidence,5,0
924,I Like The Way You Die,13HPn0OyGLPtJ6iUNiwLYg,I Like The Way You Die,Black Honey,2oVmQT6s29pVIKpqJkyxBS,"['brighton indie', 'english indie rock', 'modern alternative rock', 'modern rock']",188026,51,False,0.546,0.76,9,-6.887,0,0.0399,0.00629,4.66e-05,0.0737,0.41,101.936,Walk_Like_A_Badass,Confidence,5,0
925,Elephant,6qZjm61s6u8Ead9sWxCDro,Lonerism,Tame Impala,5INjqkS1o8h1imAzPqGZBb,"['australian psych', 'neo-psychedelic']",211226,72,False,0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,Walk_Like_A_Badass,Confidence,5,0
926,King,1VSngtLdJhrlfHkLxTyOXK,King,Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,"['baroque pop', 'pop', 'uk alternative pop']",280130,63,False,0.73,0.445,6,-8.376,0,0.0446,0.142,0.00109,0.107,0.075,105.976,Walk_Like_A_Badass,Confidence,5,0
927,Dad Vibes,3XM6V7K5nbZf5AQz20fDDb,Dad Vibes,Limp Bizkit,165ZgPlLkK7bf5bDoFc6Sb,"['alternative metal', 'funk metal', 'nu metal', 'rap metal']",132206,53,False,0.698,0.891,6,-5.402,1,0.113,0.0741,2.96e-05,0.313,0.837,95.007,Walk_Like_A_Badass,Confidence,5,0
928,HONEY,7AVf3MdvwHM5CdOdquzu9c,HONEY,LUNA AURA,18UrIT17pqz5fG7J85iwSh,"['alt z', 'indie electropop', 'indie poptimism', 'modern alternative rock']",155680,56,True,0.468,0.902,9,-4.838,1,0.132,0.0325,2.65e-06,0.0664,0.451,119.017,Walk_Like_A_Badass,Confidence,5,1
929,The Way You Used To Do,52LL3IFB8N3PaJmoZ8Xii1,Villains,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",274281,63,False,0.482,0.843,0,-5.909,1,0.288,0.0103,0.103,0.362,0.433,97.907,Walk_Like_A_Badass,Confidence,5,0
930,Boilermaker,6Ci6L6EeLqR6VHV1DBJy2S,Boilermaker,Royal Blood,2S5hlvw4CMtMGswFtfdK15,"['alternative rock', 'brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",209480,51,False,0.446,0.778,7,-4.774,1,0.173,0.000201,0.662,0.0492,0.683,94.508,Walk_Like_A_Badass,Confidence,5,0
931,Wild Stare,6NZUOG0R0uxIBkcQ6BIqfq,ROOKERY,Giant Rooks,5wD0owYApRtYmjPWavWKvb,[],194480,51,False,0.646,0.82,10,-3.618,0,0.0521,0.026,0.000171,0.191,0.438,128.061,Walk_Like_A_Badass,Confidence,5,0
932,Ready For Something,0Tep6Kp3UHzpewyC0iSsDd,How Will I Know If Heaven Will Find Me?,The Amazons,7243txmysJ4KbRmH8UAMKO,"['english indie rock', 'garage rock revival', 'modern alternative rock', 'modern rock', 'reading indie', 'rock']",237560,43,False,0.535,0.754,7,-5.417,1,0.0396,0.000292,3.63e-06,0.367,0.335,118.954,Walk_Like_A_Badass,Confidence,5,0
933,Weirdo,0aIj36K0tuJIt6kpN4Jbtq,Inside Voices / Outside Voices,K.Flay,0pCNk4D3E2xtszsm6hMsWr,"['electropop', 'escape room', 'hip pop', 'modern rock', 'pop', 'rock']",225033,49,False,0.575,0.64,6,-6.061,1,0.0455,0.00831,0.00173,0.161,0.565,93.991,Walk_Like_A_Badass,Confidence,5,0
934,Longshot,1Yi8XPnCPoimWwqxwm3uz9,Longshot,Catfish and the Bottlemen,2xaAOVImG2O6lURwqperlD,"['modern alternative rock', 'modern rock', 'rock', 'stomp pop', 'welsh rock']",232960,53,False,0.481,0.765,7,-4.025,1,0.0388,0.00381,0.000737,0.119,0.465,102.829,Walk_Like_A_Badass,Confidence,5,0
935,Aye,5n7yP1qQiXs9uCE3m1eyGB,Aye,Sam Fender,6zlR5ttMfMNmwf2lecU9Cc,"['modern rock', 'north east england indie']",186773,48,True,0.587,0.823,1,-4.852,1,0.0456,0.104,4.91e-05,0.0998,0.73,156.048,Walk_Like_A_Badass,Confidence,5,1
936,MAKEMEFEELALIVE,6nh20AP8bdk1TPMvjFnfZo,Adrenaline,You Me At Six,1kNQXvepPjaPgUfeDAF2h6,"['modern alternative rock', 'modern rock', 'pop punk', 'rock']",128613,45,True,0.547,0.987,1,-1.789,1,0.0807,0.00262,0.00024,0.31,0.5,135.014,Walk_Like_A_Badass,Confidence,5,1
